well_id,datetime,temperature,temp_change,temp_change_pct,theta_deg,x,y,hours_elapsed
GW-8,2023-06-01 11:31:00,86.9,24.60000000000001,39.48635634028894,157.57712699296292,160,354,11614.516666666666
GW-8,2023-06-27 13:32:00,87.3,5.099999999999994,6.2043795620437825,157.57712699296292,160,354,12240.533333333333
GW-8,2023-09-26 10:30:00,87.9,18.400000000000006,26.47482014388489,157.57712699296292,160,354,14421.5
GW-8,2023-11-02 15:09:00,70.2,12.800000000000004,22.299651567944267,157.57712699296292,160,354,15314.15
GW-8,2024-01-11 09:45:00,67.6,15.199999999999996,29.00763358778624,157.57712699296292,160,354,16988.75
GW-8,2024-03-04 08:55:00,67.8,24.4,56.22119815668203,157.57712699296292,160,354,18259.916666666668
GW-8,2024-04-10 12:38:00,87.0,19.200000000000003,28.31858407079646,157.57712699296292,160,354,19151.633333333335
GW-8,2024-05-21 10:00:00,91.9,4.900000000000006,5.632183908045985,157.57712699296292,160,354,20133.0
GW-8,2024-06-20 14:59:00,99.2,17.200000000000003,20.97560975609756,157.57712699296292,160,354,20857.983333333334
GW-8,2024-07-23 10:30:00,81.5,6.700000000000003,8.957219251336902,157.57712699296292,160,354,21645.5
GW-8,2024-08-26 09:34:00,89.0,5.299999999999997,6.332138590203096,157.57712699296292,160,354,22460.566666666666
GW-8,2024-10-30 13:38:00,95.1,22.799999999999997,31.535269709543567,157.57712699296292,160,354,24024.633333333335
GW-9,2022-02-02 13:29:00,54.0,3.0,5.882352941176472,197.00668728300113,182,279,0.48333333333333334
GW-9,2022-03-02 13:47:00,61.7,7.700000000000003,14.25925925925926,197.00668728300113,182,279,672.7833333333333
GW-9,2022-05-04 11:54:00,80.0,16.0,25.0,197.00668728300113,182,279,2182.9
GW-9,2022-07-11 12:14:00,91.6,18.299999999999997,24.965893587994547,197.00668728300113,182,279,3815.233333333333
GW-9,2022-08-03 11:19:00,97.0,5.400000000000006,5.895196506550215,197.00668728300113,182,279,4366.316666666667
GW-9,2022-11-03 12:03:00,85.8,24.4,39.73941368078175,197.00668728300113,182,279,6575.05
GW-9,2023-02-28 09:13:00,62.7,16.900000000000006,36.899563318777304,197.00668728300113,182,279,9380.216666666667
GW-9,2023-03-01 09:10:00,69.3,6.599999999999994,10.526315789473673,197.00668728300113,182,279,9404.166666666666
GW-9,2023-04-03 09:36:00,54.4,9.5,21.15812917594655,197.00668728300113,182,279,10196.6
GW-9,2023-06-01 11:26:00,85.5,30.4,55.172413793103445,197.00668728300113,182,279,11614.433333333332
GW-9,2023-06-27 13:34:00,88.0,4.700000000000003,5.6422569027611,197.00668728300113,182,279,12240.566666666668
GW-9,2023-09-26 10:27:00,87.2,17.400000000000006,24.928366762177667,197.00668728300113,182,279,14421.45
GW-9,2023-11-02 15:14:00,74.5,9.200000000000003,14.088820826952531,197.00668728300113,182,279,15314.233333333334
GW-9,2024-01-11 09:49:00,66.5,17.6,35.9918200408998,197.00668728300113,182,279,16988.816666666666
GW-9,2024-03-04 09:04:00,74.0,27.6,59.48275862068966,197.00668728300113,182,279,18260.066666666666
GW-9,2024-04-10 12:44:00,89.1,15.099999999999994,20.405405405405407,197.00668728300113,182,279,19151.733333333334
GW-9,2024-05-21 10:06:00,95.0,5.900000000000006,6.621773288439958,197.00668728300113,182,279,20133.1
GW-9,2024-06-20 15:10:00,101.9,7.5,7.944915254237284,197.00668728300113,182,279,20858.166666666668
GW-9,2024-07-23 10:34:00,84.3,8.399999999999991,11.067193675889309,197.00668728300113,182,279,21645.566666666666
GW-9,2024-10-30 13:41:00,97.7,26.200000000000003,36.643356643356654,197.00668728300113,182,279,24024.683333333334
